proteinID,LFQ.intensity.PD1,LFQ.intensity.PD2,LFQ.intensity.PD3,LFQ.intensity.PD4,LFQ.intensity.PE1,LFQ.intensity.PE2,LFQ.intensity.PE3,LFQ.intensity.PE4,impute_LFQ.intensity.PD1,impute_LFQ.intensity.PD2,impute_LFQ.intensity.PD3,impute_LFQ.intensity.PD4,impute_LFQ.intensity.PE1,impute_LFQ.intensity.PE2,impute_LFQ.intensity.PE3,impute_LFQ.intensity.PE4,pvalue,log1P,log2fc,t.value,p.adjust,Cys,geneName
Q53EL6,21.941560617571614,21.90440824208337,22.250319238670514,22.177398854773713,21.66890921544637,22.183802547797338,22.098380404948465,22.326850773456407,21.941560617571614,21.90440824208337,22.250319238670514,22.177398854773713,21.66890921544637,22.183802547797338,22.098380404948465,22.326850773456407,0.995077939694704,0.002142901712877461,0.001063997137340067,0.0064302043536883045,0.995077939694704,7,PDCD4
Q53ET0,18.694895151892133,NA,NA,NA,21.45176449499489,21.38068088887359,21.15863187516003,20.037782865415142,18.694895151892133,18.09711507466503,17.920901832829674,18.073924930823686,21.45176449499489,21.38068088887359,21.15863187516003,20.037782865415142,2.7380709350762286e-4,3.562555304809362,2.8105057835582805,7.581482830726459,2.7380709350762286e-4,4,CRTC2
Q53H82,19.886405108076122,NA,NA,NA,19.81323318864452,20.031335055617102,20.147557723470893,NA,19.886405108076122,18.47609406258553,18.1952841736812,17.753215785506164,19.81323318864452,20.031335055617102,20.147557723470893,18.582091282454535,0.11839176495156913,0.9266785050495266,1.065804530084506,1.8213920949358706,0.11839176495156913,5,LACTB2
Q53T59,NA,NA,NA,NA,20.902937379906835,19.651146314470438,20.352509025461256,19.504632805406327,16.85750701349729,17.587228733908695,17.97873246796719,16.718786452824453,20.902937379906835,19.651146314470438,20.352509025461256,19.504632805406327,6.975643210347652e-4,3.156415740767559,2.8172427142618055,6.379357939618913,6.975643210347652e-4,2,HS1BP3
Q58FF8,24.749242985327157,25.565871410986688,24.981591320488462,25.780416815463163,NA,NA,NA,NA,24.749242985327157,25.565871410986688,24.981591320488462,25.780416815463163,18.21874076269763,16.789227836043143,18.041589643281966,18.027800936684677,1.6912572194432694e-6,5.771790336524294,-7.499940838389513,-18.34383794857168,1.6912572194432694e-6,3,HSP90AB2P
Q5BKZ1,NA,NA,NA,NA,20.848350918067933,20.828808994898974,21.116800823554335,20.749355527623354,19.105554024201965,17.236844345413395,17.402520957299753,18.725108986740423,20.848350918067933,20.828808994898974,21.116800823554335,20.749355527623354,0.0011243155326607097,2.9491117894229237,2.768321987622265,5.8266285649960095,0.0011243155326607097,6,ZNF326
Q5JTD0,NA,NA,NA,NA,19.828654066307664,20.05364487301991,19.819343365736103,19.809987881847814,16.882714837126368,18.3621090765597,17.815054369708047,18.219073082739946,19.828654066307664,20.05364487301991,19.819343365736103,19.809987881847814,8.960893885831309e-4,3.0476486655253088,2.0581697051943557,6.084615235528658,8.960893885831309e-4,6,TJAP1
Q5M775,NA,NA,NA,NA,20.638739931745558,19.660681884391025,19.927754818046587,19.539185322082542,18.432341408797146,17.50469572767275,17.63229253141538,16.47506557493586,20.638739931745558,19.660681884391025,19.927754818046587,19.539185322082542,0.00209759511566517,2.678278336925031,2.430491678361143,5.158595860330136,0.00209759511566517,12,SPECC1
Q5SW79,NA,NA,NA,NA,19.78945404492836,19.90826946663339,19.74257917925713,20.244698304162025,17.503388337450993,18.180843154875173,18.24391916743646,19.012668935537455,19.78945404492836,19.90826946663339,19.74257917925713,20.244698304162025,0.002160680640808867,2.6654094192268554,1.686045349920203,5.128261766028825,0.002160680640808867,7,CEP170
Q5T4S7,19.223596387037517,20.945923862301242,18.146190769972723,19.880184366947745,NA,17.851541658616316,NA,18.87645699289903,19.223596387037517,20.945923862301242,18.146190769972723,19.880184366947745,17.59671668515779,17.851541658616316,17.875692116284878,18.87645699289903,0.06104018209472286,1.2143841794664236,-1.4988719833253015,-2.3007201103612624,0.06104018209472286,124,UBR4
Q5T6F2,NA,NA,NA,18.714916257852497,21.237305672835916,22.401089919550582,22.327207234805027,22.46545580234627,18.021454544284975,18.223003690267127,18.02658192402558,18.714916257852497,21.237305672835916,22.401089919550582,22.327207234805027,22.46545580234627,2.5202128112093613e-5,4.598562785078919,3.8612755532769043,11.560101483187347,2.5202128112093613e-5,10,UBAP2
Q5T749,NA,22.21442347864673,22.094745235517784,22.235261657417954,NA,NA,NA,NA,17.742912833455858,22.21442347864673,22.094745235517784,22.235261657417954,17.324799160776003,18.146600876227726,17.610721254668753,16.949356477047605,0.020306235977386698,1.692370571215931,-3.563966359079558,-3.1307112959204138,0.020306235977386698,54,KPRP
Q5TBK1,NA,NA,NA,NA,18.895575282380683,19.163615282674282,19.10855508431993,19.183136189932423,18.367083329363595,18.223294591276805,18.05418142548562,17.576926061770028,18.895575282380683,19.163615282674282,19.10855508431993,19.183136189932423,0.0013693901049112477,2.863472814629916,1.03234910785282,5.609075057443147,0.0013693901049112477,1,N4BP2L1
Q5TFE4,21.16870394308857,20.99900077880969,20.61243299170016,21.26069216561574,20.799385979367884,20.907272117331942,20.903010958641563,21.48187824807927,21.16870394308857,20.99900077880969,20.61243299170016,21.26069216561574,20.799385979367884,20.907272117331942,20.903010958641563,21.48187824807927,0.9540480555721844,0.02042974925377077,0.012679356051624069,0.060073489134036116,0.9540480555721844,11,NT5DC1
Q5U5X0,NA,19.50618359029271,NA,NA,24.42265202304243,25.108768820936135,23.516651289622992,24.26248544743879,17.968531891875163,19.50618359029271,18.38350204864029,18.33048506974287,24.42265202304243,25.108768820936135,23.516651289622992,24.26248544743879,1.6823668361534437e-5,4.774079301316455,5.780463745122326,12.396025922039806,1.6823668361534437e-5,1,LYRM7
Q5VWZ2,20.558801845815047,20.521523763842605,NA,20.23467712070525,20.915319217679098,20.342235301981827,20.222110931984428,20.63935837477449,20.558801845815047,20.521523763842605,17.745026007424787,20.23467712070525,20.915319217679098,20.342235301981827,20.222110931984428,20.63935837477449,0.31325750686046727,0.5040985128349658,0.7647487721580362,1.1005932037362676,0.31325750686046727,5,LYPLAL1
Q63HN8,19.759452615351314,20.57450113868266,NA,20.685258672167517,18.723174294028727,19.10784027220974,19.74246405114514,20.733389429820292,19.759452615351314,20.57450113868266,17.65084539153609,20.685258672167517,18.723174294028727,19.10784027220974,19.74246405114514,20.733389429820292,0.916359760257216,0.037933990065294805,-0.09079744263342349,-0.10952190970654885,0.916359760257216,132,RNF213
Q66PJ3,NA,NA,NA,NA,NA,22.525065765987577,21.47229022889221,21.573207075899045,18.24782544220673,18.51861158189232,18.049957666286573,17.830568829501676,17.58923469878549,22.525065765987577,21.47229022889221,21.573207075899045,0.054511570055205474,1.2635113091392032,2.628208562419257,2.383442101316967,0.054511570055205474,3,ARL6IP4
Q6FI13,24.738975015284602,24.72343472239936,24.676805901453925,24.701446074127784,24.779415187318033,25.457105038524652,25.28728965306084,24.769562254215884,24.738975015284602,24.72343472239936,24.676805901453925,24.701446074127784,24.779415187318033,25.457105038524652,25.28728965306084,24.769562254215884,0.08536146177048728,1.06873815645354,0.36317760496343254,2.0574138405277065,0.08536146177048728,0,H2AC18
Q6FI81,19.505292092677248,19.420823759313386,19.52584957445809,NA,20.66761054307414,20.05854142558194,NA,19.33518533254725,19.505292092677248,19.420823759313386,19.52584957445809,17.543988733088383,20.66761054307414,20.05854142558194,18.51147749787039,19.33518533254725,0.3750602452825348,0.425898966692819,0.6442151598841548,0.9579924321083912,0.3750602452825348,10,CIAPIN1
Q6IBS0,21.407794701870408,20.100852230439905,NA,20.70150952973866,21.663707497026277,20.710365880699168,21.28985229217699,21.22846642702425,21.407794701870408,20.100852230439905,17.777031715362764,20.70150952973866,21.663707497026277,20.710365880699168,21.28985229217699,21.22846642702425,0.1811409712489696,0.7419833079693366,1.2263009798787365,1.512604164660015,0.1811409712489696,4,TWF2
Q6JBY9,19.273417723574003,18.158373006228732,NA,18.990203704259276,22.563604073307594,22.769552165756842,22.35062198644075,21.922015221211964,19.273417723574003,18.158373006228732,17.23988024918847,18.990203704259276,22.563604073307594,22.769552165756842,22.35062198644075,21.922015221211964,1.9041467128216622e-4,3.720299592656294,3.985979690866664,8.096054676149093,1.9041467128216622e-4,5,RCSD1
Q6NYC8,19.262769298884976,19.059597958064813,NA,18.934566258492133,22.95723526971265,23.221771774450243,23.009102129228314,22.993759374167542,19.262769298884976,19.059597958064813,17.636599303623267,18.934566258492133,22.95723526971265,23.221771774450243,23.009102129228314,22.993759374167542,2.499058001287514e-5,4.602223664102925,4.322083932123391,11.576989041550316,2.499058001287514e-5,5,PPP1R18
Q6P179,NA,21.56160120321794,NA,21.636750281670324,NA,20.636794525940537,20.425215903299385,20.818937864603058,18.562077671022102,21.56160120321794,18.550443679247238,21.636750281670324,17.60689766156972,20.636794525940537,20.425215903299385,20.818937864603058,0.8651867163362463,0.06289015713187684,-0.20575671993622535,-0.1771935264875087,0.8651867163362463,12,ERAP2
Q6P1N0,NA,NA,NA,NA,19.651268965056644,19.412784832569134,19.783982970635932,20.221285017810473,17.548985693312883,18.095251324043897,18.023863152941548,17.149014963925392,19.651268965056644,19.412784832569134,19.783982970635932,20.221285017810473,3.130119505283749e-4,3.504439081145398,2.063051662962117,7.3989649080242135,3.130119505283749e-4,7,CC2D1A
Q6P2E9,NA,NA,NA,NA,NA,22.10251912264254,22.506469334337623,22.52238613263712,18.398363479998828,17.022894117412143,17.35908194459596,18.49297520640447,18.175100309027673,22.10251912264254,22.506469334337623,22.52238613263712,0.020097755350582995,1.6968524447333315,3.508290037558389,3.1388299285901766,0.020097755350582995,25,EDC4
Q6P2Q9,19.90498147211699,21.09674088726134,20.15053567937313,20.992791771823498,17.68407740513596,18.98381750742665,19.470086867825255,20.31606051373876,19.90498147211699,21.09674088726134,20.15053567937313,20.992791771823498,17.68407740513596,18.98381750742665,19.470086867825255,20.31606051373876,0.06344141682580669,1.197627126561217,-1.4227518791120843,-2.2725934781468182,0.06344141682580669,23,PRPF8
Q6PKG0,20.398534953597252,21.083881808863506,18.696797771443254,21.233624357422794,22.942330508524183,22.883566586200338,23.304102837902324,23.518333312679317,20.398534953597252,21.083881808863506,18.696797771443254,21.233624357422794,22.942330508524183,22.883566586200338,23.304102837902324,23.518333312679317,0.0034055369170589316,2.467814407471203,2.8088735884948406,4.677282380270278,0.0034055369170589316,7,LARP1
Q6PL24,NA,NA,NA,NA,21.0504598215026,20.98544450532705,20.891931998951687,20.824620072061023,17.71561922653495,17.879521234987966,17.16957819687554,17.25593608540817,21.0504598215026,20.98544450532705,20.891931998951687,20.824620072061023,1.3461054984860372e-6,5.870920901765191,3.4329504135089337,19.066000928286115,1.3461054984860372e-6,4,TMED8
Q6UWE0,NA,NA,NA,NA,20.248756846920674,19.868114172889364,20.107380563045904,19.700697087064288,18.16605469937033,17.90064881237274,17.69008374804743,17.315000309307404,20.248756846920674,19.868114172889364,20.107380563045904,19.700697087064288,5.206743987331275e-5,4.283433775814365,2.21329027520558,10.188381220896932,5.206743987331275e-5,18,LRSAM1
Q6UXN9,NA,NA,NA,20.32520442494853,20.732478820382525,20.299386912930366,20.635289459025167,20.68585749605386,17.43457098239867,19.017238841993148,17.82390322934578,20.32520442494853,20.732478820382525,20.299386912930366,20.635289459025167,20.68585749605386,0.025970988090782066,1.5855115269124385,1.9380238024264465,2.939307899909737,0.025970988090782066,7,WDR82
Q6Y7W6,NA,NA,NA,NA,21.362228519629316,21.4269055717036,21.093843067783702,21.37665958416822,18.37975839784888,18.38531505067916,18.374324006953845,18.137718341394145,21.362228519629316,21.4269055717036,21.093843067783702,21.37665958416822,7.367891162773669e-8,7.132656798087528,2.9956302366021994,31.08017664634517,7.367891162773669e-8,6,GIGYF2
Q6YN16,20.327179817827975,20.155485319843166,20.35240126112575,20.061313174831994,20.489738224158785,20.974282938772724,20.8655188270196,20.764580068482537,20.327179817827975,20.155485319843166,20.35240126112575,20.061313174831994,20.489738224158785,20.974282938772724,20.8655188270196,20.764580068482537,0.004600936517452202,2.337153758978283,0.5494351212011921,4.393422434514879,0.004600936517452202,5,HSDL2
Q6YP21,19.52451110763716,NA,NA,NA,20.44263172680663,19.992307727181853,20.16300097777214,20.25822096032858,19.52451110763716,17.356252148401655,17.478915730269218,18.368336155387794,20.44263172680663,19.992307727181853,20.16300097777214,20.25822096032858,0.007236418600397997,2.140476318735281,2.0320365625983428,3.9856494513568994,0.007236418600397997,8,KYAT3
Q71RC2,NA,NA,NA,18.24102418640668,19.933154661678202,20.03523405208987,20.227879130032267,20.519509563079396,17.327968008586698,18.255269933811395,17.719323179472134,18.24102418640668,19.933154661678202,20.03523405208987,20.227879130032267,20.519509563079396,1.1388274540776097e-4,3.943542071722929,2.293048024650709,8.875237535154971,1.1388274540776097e-4,12,LARP4
Q71UM5,21.480449031907394,21.4912072142469,21.398117386288728,21.405667100575627,22.03022393037753,21.89293259663893,22.125655621440476,21.950843482468947,21.480449031907394,21.4912072142469,21.398117386288728,21.405667100575627,22.03022393037753,21.89293259663893,22.125655621440476,21.950843482468947,6.067837699831156e-5,4.216966044070277,0.5560537244768078,9.918706061980966,6.067837699831156e-5,6,RPS27L
Q7KZF4,22.946744964879375,22.867593968985716,22.735869992743797,22.68852778948307,21.625869339666853,21.87515238387685,21.933046574392822,22.266565814231058,22.946744964879375,22.867593968985716,22.735869992743797,22.68852778948307,21.625869339666853,21.87515238387685,21.933046574392822,22.266565814231058,8.718181492719407e-4,3.0595740942004066,-0.8845256509810966,-6.116411951577054,8.718181492719407e-4,12,SND1
Q7L0Y3,20.47169505766228,21.099440277353334,21.397177417719767,20.725256405864922,21.07496198801736,21.5777773182391,21.160541139084334,21.531362421446417,20.47169505766228,21.099440277353334,21.397177417719767,20.725256405864922,21.07496198801736,21.5777773182391,21.160541139084334,21.531362421446417,0.13697529174736536,0.8633577658767463,0.41276842704672845,1.7160211961075627,0.13697529174736536,5,TRMT10C
Q7L1Q6,19.932433926767427,19.409618825500225,NA,19.60142986036392,20.86007154785709,20.29793275226982,20.39780413147458,20.93358692985848,19.932433926767427,19.409618825500225,17.787593709022918,19.60142986036392,20.86007154785709,20.29793275226982,20.39780413147458,20.93358692985848,0.028872109860865098,1.5395214784174909,1.4395797599513713,2.8581358384459943,0.028872109860865098,3,BZW1
Q7L2E3,19.462458337978944,20.00730655171825,NA,20.46961002265784,NA,18.942892448528383,19.148178638066614,19.745651348459536,19.462458337978944,20.00730655171825,17.59000359551958,20.46961002265784,18.288969452998174,18.942892448528383,19.148178638066614,19.745651348459536,0.6338498786594663,0.19801358847446734,-0.3509216549554779,-0.5015531108370387,0.6338498786594663,19,DHX30
Q7L591,NA,NA,NA,NA,22.993863007366976,22.60193306361544,23.09606524981807,23.510024291103747,17.8725684184917,18.431873982704907,18.217990377845577,17.87139507544979,22.993863007366976,22.60193306361544,23.09606524981807,23.510024291103747,6.890344200656922e-7,6.161759082778553,4.952014439353064,21.348051675269545,6.890344200656922e-7,13,DOK3
Q7L9L4,20.8425314301544,20.910862279769905,NA,21.06992434291288,20.31118953137988,20.56430209527471,NA,20.653772261756924,20.8425314301544,20.910862279769905,18.42824774074555,21.06992434291288,20.31118953137988,20.56430209527471,17.78724747192025,20.653772261756924,0.621674427926824,0.20643699661556988,-0.4837636083127421,-0.520014442955346,0.621674427926824,3,MOB1B
Q7Z2W4,20.465729801940483,20.435934719936444,NA,NA,NA,20.490717717061433,20.344079140573978,20.347867874804052,20.465729801940483,20.435934719936444,18.825252038283573,17.985594793006225,17.597290718166615,20.490717717061433,20.344079140573978,20.347867874804052,0.7841961689054145,0.10557528372326719,0.2668610243598408,0.28641049073333547,0.7841961689054145,31,ZC3HAV1
Q7Z2W9,NA,NA,NA,NA,19.943493517803883,19.949062948783446,19.936752945183898,20.070251997303444,18.22645390019287,18.129338748303468,17.49487716366705,17.520797056922568,19.943493517803883,19.949062948783446,19.936752945183898,20.070251997303444,3.6962610694122106e-5,4.43223736185644,2.1320236349971786,10.816370799588727,3.6962610694122106e-5,3,MRPL21
Q7Z3D6,20.34754351574227,19.847494782717007,NA,20.718415812885187,19.28288028483842,NA,19.237620777502766,19.54058592348644,20.34754351574227,19.847494782717007,18.95847947250925,20.718415812885187,19.28288028483842,17.50283808705491,19.237620777502766,19.54058592348644,0.12433380595607006,0.9054107720499308,-1.0770021277427944,-1.7860335039011375,0.12433380595607006,17,DGLUCY
Q7Z4W1,19.346591641580474,19.607203870091688,19.272666230934785,20.26407601528221,19.21714833972697,19.507035811967185,19.316966472471197,19.409743113618003,19.346591641580474,19.607203870091688,19.272666230934785,20.26407601528221,19.21714833972697,19.507035811967185,19.316966472471197,19.409743113618003,0.3090725512367239,0.5099395629591991,-0.25991100502644926,-1.1110576169223483,0.3090725512367239,5,DCXR
Q7Z6I6,NA,NA,NA,NA,19.883037004906555,19.718198384625165,19.5649718787807,19.856504557590977,18.433941312097545,18.36363400626957,18.063350399856915,18.233979377193304,19.883037004906555,19.718198384625165,19.5649718787807,19.856504557590977,1.006587809405541e-5,4.997148333565309,1.481951682621517,13.540067551862947,1.006587809405541e-5,20,ARHGAP30
Q7Z6Z7,21.293056221467243,21.313239562122618,20.496483227997,21.436646484075787,20.148054476524226,20.563091975803072,20.601593080650176,20.536209265508834,21.293056221467243,21.313239562122618,20.496483227997,21.436646484075787,20.148054476524226,20.563091975803072,20.601593080650176,20.536209265508834,0.03089404430629569,1.510125234950838,-0.6726191742940841,-2.806603270220989,0.03089404430629569,69,HUWE1
Q86SX6,19.17448198711419,NA,NA,18.913538094440206,21.69896912577024,20.49189223140654,20.94513802230312,19.94191875749374,19.17448198711419,18.065513540531363,18.01002510058552,18.913538094440206,21.69896912577024,20.49189223140654,20.94513802230312,19.94191875749374,0.0033466141707564267,2.4753943543199104,2.2285898535755884,4.694088351975864,0.0033466141707564267,2,GLRX5
Q86TB9,NA,NA,NA,NA,21.22435031855202,20.986625362693108,21.43806895975779,21.552248810548477,18.101661355320985,17.47843016500852,19.20165861411422,18.39387914465967,21.22435031855202,20.986625362693108,21.43806895975779,21.552248810548477,2.128750638271305e-4,3.671875208813176,3.006416043112001,7.9350402392147394,2.128750638271305e-4,6,PATL1
Q86U28,NA,NA,NA,NA,19.922726663008945,19.247343450771456,19.62848825986479,18.788068300679555,17.86192765743037,18.60143688906136,17.671986364012557,18.853110475844773,19.922726663008945,19.247343450771456,19.62848825986479,18.788068300679555,0.02226561728099709,1.6523652601997376,1.1495413219939223,3.058575992412732,0.02226561728099709,4,ISCA2
Q86UE4,20.26487779889907,21.161894569352867,NA,NA,19.890715523714285,20.089388408803035,19.691832103945575,19.918700216938397,20.26487779889907,21.161894569352867,17.78961533480622,16.81623671623374,19.890715523714285,20.089388408803035,19.691832103945575,19.918700216938397,0.418491408104574,0.3783134539218,0.889502958527352,0.8685173753145384,0.418491408104574,1,MTDH
Q86UP2,18.820309870278447,19.819701983294248,NA,20.063026354803263,19.47603417215358,20.95517878450682,20.350999591755635,20.53478541267007,18.820309870278447,19.819701983294248,18.677822419649093,20.063026354803263,19.47603417215358,20.95517878450682,20.350999591755635,20.53478541267007,0.0799862491844147,1.0969846682159323,0.9840343332652637,2.10443046803171,0.0799862491844147,5,KTN1
Q86US8,NA,NA,NA,NA,20.013180892182064,NA,20.326521654020535,20.28692318988524,18.560695751510334,17.597707886113497,17.27643741353206,17.062199761558873,20.013180892182064,18.178742228159166,20.326521654020535,20.28692318988524,0.014396717333306466,1.8417365222486843,2.07708178788306,3.4055792936966314,0.014396717333306466,20,SMG6
Q86UX7,22.533930425955027,22.674501775086313,22.61753113709931,22.681338797554062,21.32328130747636,21.38068088887359,21.572698376345755,22.04079538486617,22.533930425955027,22.674501775086313,22.61753113709931,22.681338797554062,21.32328130747636,21.38068088887359,21.572698376345755,22.04079538486617,7.47073581537325e-4,3.126636621100459,-1.0474615445332098,-6.297592087119453,7.47073581537325e-4,10,FERMT3
Q86V48,NA,NA,NA,NA,22.415500402303508,22.965731450624315,22.977535679978804,23.05963096224076,17.852934136467994,17.06250231559515,17.577427436323752,18.0714312833187,22.415500402303508,22.965731450624315,22.977535679978804,23.05963096224076,1.0734490024529588e-6,5.969218583253225,5.213525830860448,19.809338846771507,1.0734490024529588e-6,10,LUZP1
Q86VP6,21.74332728812782,22.223348917385092,22.013317220558342,22.54238672543362,19.85860028439497,20.465829425255848,20.76999599123123,21.19574465687593,21.74332728812782,22.223348917385092,22.013317220558342,22.54238672543362,19.85860028439497,20.465829425255848,20.76999599123123,21.19574465687593,0.0031544208588266663,2.501080364122961,-1.558052448436726,-4.751322936028329,0.0031544208588266663,30,CAND1
Q86VQ1,NA,NA,NA,NA,NA,21.166560310572976,20.986069785506736,21.038251892903947,18.420930771909905,17.574651880976703,17.926380491767326,18.117584963288962,17.218605658349222,21.166560310572976,20.986069785506736,21.038251892903947,0.07624177812882552,1.117806983532743,2.0924848848474973,2.1391312563381004,0.07624177812882552,12,GLCCI1
Q86XP3,19.148029642933423,19.014025920524663,19.347867874804052,18.977710350968895,18.880946618234148,19.176041631235226,NA,18.916719212976627,19.148029642933423,19.014025920524663,19.347867874804052,18.977710350968895,18.880946618234148,19.176041631235226,17.91601434494098,18.916719212976627,0.21631453294453604,0.6649143018018076,-0.3994779954610159,-1.3816805248199615,0.21631453294453604,5,DDX42
Q86YP4,NA,NA,NA,NA,19.278894060957978,19.240325510892568,19.20194202116613,19.377146970407594,18.8570339735802,17.50465551972597,17.17848153406893,17.056602371572072,19.278894060957978,19.240325510892568,19.20194202116613,19.377146970407594,0.007856600065816424,2.1047653537190145,1.6253837911192761,3.913944503010701,0.007856600065816424,6,GATAD2A
Q86YV0,NA,NA,NA,NA,20.495605231190783,20.41007449626089,20.387323191510365,19.880453442803216,18.26951216117164,17.9584457678253,18.378789165901697,17.917674345895925,20.495605231190783,20.41007449626089,20.387323191510365,19.880453442803216,2.0322587336020483e-5,4.692021001396746,2.1622587302426766,11.99845125315437,2.0322587336020483e-5,16,RASAL3
Q8IV50,NA,NA,NA,NA,22.359416064958218,21.869176615326257,22.267337637586873,22.105974987853923,18.18736175380479,18.102063543924057,18.00070266639772,17.67415596523627,22.359416064958218,21.869176615326257,22.267337637586873,22.105974987853923,1.7962074383326454e-7,6.745643509472202,4.159405344090608,26.765353588664887,1.7962074383326454e-7,1,LYSMD2
Q8IVM0,NA,20.63847480355573,NA,NA,21.785564216500568,22.88308176577593,22.35361314603736,22.73361699240115,18.62624719365234,20.63847480355573,17.783856996719024,18.325591209842855,21.785564216500568,22.88308176577593,22.35361314603736,22.73361699240115,0.0017110584334406648,2.7667351588472626,3.5954264792362665,5.370455586883089,0.0017110584334406648,2,CCDC50
Q8IVT5,NA,16.40504171583856,NA,16.579713684687498,18.052451302572827,17.372201904485703,17.183693528478575,17.45306159787587,18.071970236645388,16.40504171583856,18.88865202172479,16.579713684687498,18.052451302572827,17.372201904485703,17.183693528478575,17.45306159787587,0.9646232187777779,0.01564228868647228,0.029007668629184025,0.04623524251972142,0.9646232187777779,21,KSR1
Q8IWX8,NA,20.012089801155668,NA,NA,20.163123859680216,20.320033666607326,19.978269156065796,20.274237087526675,18.348042810098423,20.012089801155668,17.81824536856036,17.98419061522958,20.163123859680216,20.320033666607326,19.978269156065796,20.274237087526675,0.01787766930793526,1.7476891003432333,1.6432737937089925,3.231459222787618,0.01787766930793526,9,CHERP
Q8IX90,NA,NA,NA,NA,19.760411340908934,19.279506299622756,19.426752047232508,19.86480882070252,17.9255185720388,16.932734387114362,18.846158029500366,18.526173483185357,19.760411340908934,19.279506299622756,19.426752047232508,19.86480882070252,0.013709182422880755,1.862988444540821,1.5252235091569588,3.4454467850194868,0.013709182422880755,9,SKA3
Q8IY67,20.122625809250486,20.199883182499402,NA,20.357242704711755,20.100467289349645,19.852029570704126,19.579923562570322,20.06578950908481,20.122625809250486,20.199883182499402,17.601596962776622,20.357242704711755,20.100467289349645,19.852029570704126,19.579923562570322,20.06578950908481,0.6400782228158978,0.19376694842016579,0.3292153181176616,0.4921831172753573,0.6400782228158978,11,RAVER1
Q8IYD1,NA,NA,NA,NA,19.669411055527068,19.403931561765834,19.450566907739958,19.65977644543636,18.181762078093513,18.11099228660468,17.41665983013432,18.741357504876426,19.669411055527068,19.403931561765834,19.450566907739958,19.65977644543636,0.0021875908627686626,2.660033899275017,1.433228567690069,5.11562683793475,0.0021875908627686626,11,GSPT2
Q8IZD4,NA,NA,NA,NA,20.610631986484197,20.598870328758313,20.56430209527471,20.333526635737947,17.863423171978567,18.081539048672617,18.1933103079804,17.48668373985666,20.610631986484197,20.598870328758313,20.56430209527471,20.333526635737947,4.521979850991973e-6,5.344671377112839,2.6205936944417303,15.523448045054016,4.521979850991973e-6,7,DCP1B
Q8N163,20.040862258347115,20.705733620830593,20.454829409776888,20.399161078037125,19.305211213084046,19.655153341520315,19.80095044188254,20.01699322557685,20.040862258347115,20.705733620830593,20.454829409776888,20.399161078037125,19.305211213084046,19.655153341520315,19.80095044188254,20.01699322557685,0.013176270227804853,1.880207506943868,-0.7055695362319909,-3.477895324386724,0.013176270227804853,11,CCAR2
Q8N1F7,20.131193804981905,20.779565475879124,19.68667833626806,20.42049483684831,NA,NA,NA,NA,20.131193804981905,20.779565475879124,19.68667833626806,20.42049483684831,17.630744429107544,16.578833665529256,17.034681137664524,18.272692650881105,5.710150722214331e-4,3.243352428188113,-2.8752451426987413,-6.622813385682285,5.710150722214331e-4,9,NUP93
Q8N1G4,21.38316215073933,21.565650647523164,21.483502877108275,21.532314067286258,21.270534873542225,21.23666357999087,21.093843067783702,21.694172518494238,21.38316215073933,21.565650647523164,21.483502877108275,21.532314067286258,21.270534873542225,21.23666357999087,21.093843067783702,21.694172518494238,0.2621182666741529,0.5815027125926717,-0.16735392571149532,-1.2375368445248796,0.2621182666741529,10,LRRC47
Q8N5I9,NA,NA,NA,NA,20.275260638503195,20.15165082997342,19.826591932333372,NA,17.440566049673194,17.964293077034835,18.27979005772942,18.026103193914356,20.275260638503195,20.15165082997342,19.826591932333372,17.68304757600572,0.04913961275111543,1.3085682703369383,1.5564496496159776,2.459697851889118,0.04913961275111543,1,NOPCHAP1
Q8N6T3,NA,NA,NA,NA,19.820309870278447,19.79409534185199,19.688506446735428,NA,18.345381767559708,18.158008713490478,18.264284734397148,17.280210003473954,19.820309870278447,19.79409534185199,19.688506446735428,18.21265978093906,0.025202274412714432,1.5985602639677008,1.3669215552209053,2.9624658281168794,0.025202274412714432,6,ARFGAP1
Q8N9N8,NA,NA,NA,NA,NA,19.47260755318111,19.57927910359671,19.22288921823708,18.330788704716362,17.589886920616387,17.753574062871063,17.935851386617205,18.79000017878364,19.47260755318111,19.57927910359671,19.22288921823708,0.0011987724341788156,2.9212632522309585,1.3636687447443805,5.755216858832358,0.0011987724341788156,1,EIF1AD
Q8NB15,NA,NA,NA,NA,21.312741174040973,20.85308106998033,21.057021303310123,21.478722228136743,17.156489251323638,17.938536027348054,17.7666415207071,17.625894683389657,21.312741174040973,20.85308106998033,21.057021303310123,21.478722228136743,3.3293036995650925e-6,5.4776465866308515,3.553501073174928,16.35340460003402,3.3293036995650925e-6,11,ZNF511
Q8NBS9,NA,21.120096096098575,NA,20.406342045636308,21.203472275587448,22.070874335708094,21.394249148418336,20.161771582690594,17.708686863216162,21.120096096098575,18.617902910095893,20.406342045636308,21.203472275587448,22.070874335708094,21.394249148418336,20.161771582690594,0.09485689338889308,1.0229311028145938,1.7443348568393837,1.981269378528766,0.09485689338889308,12,TXNDC5
